SN BN-L 4Cm 	212.114	IS      STL	417.298	11	0.967328889182232	129
SN BN-P 2CPm	215.386	IS      AIF	423.682	11	0.967082354470579	129
SN BN-P 4CmS	212.392	IS      STL	417.298	11	0.964753851369166	129
SN BN-L 4CmS	202.806	IS      POp	398.318	11	0.964034594637239	129
SN BN-R 4Cm 	216.644	IS      AIF	423.682	11	0.955659976736028	129
SN Best 4Cm 	217.49	IS      AIF	423.682	11	0.948052784036048	129
SN Best 4CmS	197.328	IS      Def	383.99	11	0.945947863455769	129
SN BN-P 2CPm	215.386	IS      STL	417.298	11	0.937442545012211	129
SN BN-R 4Cm 	216.644	IS      STL	417.298	11	0.926192278576836	129
SN Best 4Cm 	217.49	IS      STL	417.298	11	0.918699710331509	129
SN BN-L 4CmS	202.806	IS      Def	383.99	11	0.893385797264381	129
SN Best 2CPm	210.696	IS      POp	398.318	11	0.890486767665262	129
SN BN-L 4Cm 	212.114	IS      POp	398.318	11	0.877848703998793	129
SN BN-P 4CmS	212.392	IS      POp	398.318	11	0.875390786846962	129
SN BN-R 4CmS	227.758	IS      AIF	423.682	11	0.860228839382151	129
SN BN-P 2CPm	215.386	IS      POp	398.318	11	0.849321682932038	129
SN BN-R 4Cm 	216.644	IS      POp	398.318	11	0.838583113310316	129
SN BN-R 4CmS	227.758	IS      STL	417.298	11	0.832199088506221	129
SN Best 4Cm 	217.49	IS      POp	398.318	11	0.8314313301761	129
SN Best 2CPm	210.696	IS      Def	383.99	11	0.822483578235942	129
SN BN-P 4Cm 	233.624	IS      AIF	423.682	11	0.813520871143376	129
SN BN-L 4Cm 	212.114	IS      Def	383.99	11	0.810300121632707	129
SN BN-P 4CmS	212.392	IS      Def	383.99	11	0.807930618855701	129
SN BN-P 4Cm 	233.624	IS      STL	417.298	11	0.786194911481697	129
SN BN-P 2CPm	215.386	IS      Def	383.99	11	0.782799253433371	129
SN BN-R 4Cm 	216.644	IS      Def	383.99	11	0.772446963682355	129
SN Best 4Cm 	217.49	IS      Def	383.99	11	0.765552439192607	129
SN BN-R 4CmS	227.758	IS      POp	398.318	11	0.748865023402032	129
SN Best 2CPp	242.326	IS      AIF	423.682	11	0.748396787798255	129
SN Best 2CPp	242.326	IS      STL	417.298	11	0.722052111618233	129
SN BN-P 4Cm 	233.624	IS      POp	398.318	11	0.704953258226895	129
SN BN-R 4CmS	227.758	IS      Def	383.99	11	0.685956146436129	129
SN BN-L 2CPm	252.202	IS      AIF	423.682	11	0.679931166287341	129
SN BN-P 2CPp	252.698	IS      AIF	423.682	11	0.676633768371732	129
SN BN-L 2CPm	252.202	IS      STL	417.298	11	0.654618123567617	129
SN BN-P 2CPp	252.698	IS      STL	417.298	11	0.651370410529565	129
SN Best 2CPp	242.326	IS      POp	398.318	11	0.643727870719609	129
SN BN-P 4Cm 	233.624	IS      Def	383.99	11	0.643623942745608	129
SN Best 2CPp	242.326	IS      Def	383.99	11	0.584600909518582	129
SN BN-L 2CPm	252.202	IS      POp	398.318	11	0.579360988414049	129
SN BN-P 2CPp	252.698	IS      POp	398.318	11	0.576260991381016	129
SN BN-R 2CPm	275.608	IS      AIF	423.682	11	0.537263069286813	129
SN BN-L 2CPm	252.202	IS      Def	383.99	11	0.522549385016772	129
SN BN-P 2CPp	252.698	IS      Def	383.99	11	0.519560898780362	129
SN BN-R 2CPm	275.608	IS      STL	417.298	11	0.514099735856724	129
SN BN-R 2CPm	275.608	IS      POp	398.318	11	0.445233810339323	129
SN BN-R 2CPp	295.886	IS      AIF	423.682	11	0.431909586800322	129
